t;w;x;y;z;ax;ay;az
13026;0.01;0.05;-1.00;0.01;116;-138;-8705
13042;0.01;0.05;-1.00;0.01;112;-135;-8708
13061;0.01;0.05;-1.00;0.01;109;-134;-8709
13079;0.01;0.05;-1.00;0.01;112;-134;-8705
13100;0.01;0.05;-1.00;0.01;112;-137;-8712
13118;0.01;0.05;-1.00;0.01;109;-141;-8711
13136;0.01;0.05;-1.00;0.01;113;-143;-8705
13154;0.01;0.05;-1.00;0.01;112;-141;-8704
13171;0.01;0.05;-1.00;0.01;108;-135;-8703
13198;0.01;0.05;-1.00;0.01;124;-136;-8689
13216;0.01;0.05;-1.00;0.01;118;-135;-8691
13234;0.01;0.05;-1.00;0.01;118;-137;-8695
13251;0.01;0.05;-1.00;0.01;122;-138;-8696
13270;0.01;0.05;-1.00;0.01;115;-141;-8700
13287;0.01;0.05;-1.00;0.01;114;-138;-8695
13306;0.01;0.05;-1.00;0.01;112;-139;-8693
13327;0.01;0.05;-1.00;0.01;115;-138;-8693
13344;0.01;0.05;-1.00;0.01;112;-137;-8693
13362;0.01;0.05;-1.00;0.01;111;-140;-8692
13379;0.01;0.05;-1.00;0.01;115;-139;-8689
13399;0.01;0.05;-1.00;0.01;109;-141;-8690
13416;0.01;0.05;-1.00;0.01;108;-141;-8686
13432;0.01;0.05;-1.00;0.01;112;-142;-8689
13450;0.01;0.05;-1.00;0.01;109;-143;-8691
13469;0.01;0.05;-1.00;0.01;110;-144;-8693
13487;0.01;0.05;-1.00;0.01;112;-146;-8692
13503;0.01;0.05;-1.00;0.01;116;-146;-8689
13522;0.01;0.05;-1.00;0.01;115;-143;-8693
13544;0.01;0.05;-1.00;0.01;112;-146;-8704
13562;0.01;0.05;-1.00;0.01;112;-143;-8696
13578;0.01;0.05;-1.00;0.01;111;-141;-8693
13597;0.01;0.05;-1.00;0.01;110;-142;-8695
13616;0.01;0.05;-1.00;0.01;108;-149;-8701
13632;0.01;0.05;-1.00;0.01;108;-147;-8699
13649;0.01;0.05;-1.00;0.01;112;-148;-8700
13668;0.01;0.05;-1.00;0.01;113;-150;-8698
13687;0.01;0.05;-1.00;0.01;111;-152;-8698
13704;0.01;0.05;-1.00;0.01;107;-148;-8696
13720;0.01;0.05;-1.00;0.01;110;-146;-8698
13748;0.01;0.05;-1.00;0.01;112;-149;-8698
13769;0.01;0.05;-1.00;0.01;112;-148;-8701
13786;0.01;0.05;-1.00;0.01;110;-147;-8701
13804;0.01;0.05;-1.00;0.01;112;-147;-8701
13823;0.01;0.05;-1.00;0.01;115;-144;-8700
13841;0.01;0.05;-1.00;0.01;116;-140;-8707
13857;0.01;0.05;-1.00;0.01;113;-137;-8699
13875;0.01;0.05;-1.00;0.01;111;-137;-8702
13894;0.01;0.05;-1.00;0.01;106;-141;-8705
13912;0.01;0.05;-1.00;0.01;109;-139;-8705
13928;0.01;0.05;-1.00;0.01;110;-140;-8706
13946;0.01;0.05;-1.00;0.01;108;-142;-8709
13965;0.01;0.05;-1.00;0.01;109;-141;-8700
13985;0.01;0.05;-1.00;0.01;108;-139;-8699
14003;0.01;0.05;-1.00;0.01;112;-139;-8698
14020;0.01;0.05;-1.00;0.01;114;-142;-8696
14040;0.01;0.05;-1.00;0.01;114;-140;-8702
14208;0.01;0.05;-1.00;0.01;114;-139;-8701
14336;0.01;0.05;-1.00;0.01;111;-139;-8703
14353;0.01;0.05;-1.00;0.01;111;-135;-8703
14371;0.01;0.05;-1.00;0.01;114;-134;-8701
14389;0.01;0.05;-1.00;0.01;115;-136;-8700
14406;0.01;0.05;-1.00;0.01;114;-135;-8701
14424;0.01;0.05;-1.00;0.01;114;-133;-8703
14442;0.01;0.05;-1.00;0.01;116;-135;-8698
14464;0.01;0.05;-1.00;0.01;119;-136;-8697
14481;0.01;0.05;-1.00;0.01;115;-139;-8698
14497;0.01;0.05;-1.00;0.01;107;-141;-8695
14516;0.01;0.05;-1.00;0.01;114;-139;-8689
14534;0.01;0.05;-1.00;0.01;110;-141;-8691
14552;0.01;0.05;-1.00;0.01;110;-137;-8692
14568;0.01;0.05;-1.00;0.01;109;-137;-8695
14587;0.01;0.05;-1.00;0.01;114;-138;-8695
14605;0.01;0.05;-1.00;0.01;118;-141;-8697
14627;0.01;0.05;-1.00;0.01;107;-146;-8695
14645;0.01;0.05;-1.00;0.01;107;-148;-8688
14667;0.01;0.05;-1.00;0.01;111;-148;-8696
14689;0.01;0.05;-1.00;0.01;112;-148;-8696
14705;0.01;0.05;-1.00;0.01;109;-150;-8698
14722;0.01;0.05;-1.00;0.01;108;-150;-8698
14741;0.01;0.05;-1.00;0.01;104;-145;-8695
14761;0.01;0.05;-1.00;0.01;105;-144;-8697
14777;0.01;0.05;-1.00;0.01;106;-142;-8701
14793;0.01;0.05;-1.00;0.01;107;-136;-8701
14812;0.01;0.05;-1.00;0.01;113;-136;-8698
14831;0.01;0.05;-1.00;0.01;118;-139;-8695
14848;0.01;0.05;-1.00;0.01;114;-141;-8697
14864;0.01;0.05;-1.00;0.01;113;-140;-8699
14888;0.01;0.05;-1.00;0.01;117;-137;-8697
14905;0.01;0.05;-1.00;0.01;119;-141;-8695
14921;0.01;0.05;-1.00;0.01;117;-138;-8691
14939;0.01;0.05;-1.00;0.01;113;-141;-8699
14958;0.01;0.05;-1.00;0.01;118;-143;-8697
14976;0.01;0.05;-1.00;0.01;115;-145;-8697
14992;0.01;0.05;-1.00;0.01;115;-144;-8689
15010;0.01;0.05;-1.00;0.01;112;-146;-8694
15029;0.01;0.05;-1.00;0.01;114;-142;-8692
15046;0.01;0.05;-1.00;0.01;114;-145;-8692
15063;0.01;0.05;-1.00;0.01;112;-145;-8698
15081;0.01;0.05;-1.00;0.01;113;-146;-8691
15103;0.01;0.05;-1.00;0.01;114;-140;-8685
15120;0.01;0.05;-1.00;0.01;114;-137;-8681
15138;0.01;0.05;-1.00;0.01;113;-138;-8678
15156;0.01;0.05;-1.00;0.01;-8676;-19862;-7001
15177;0.01;0.05;-1.00;0.01;109;-143;-8692
15195;0.01;0.05;-1.00;0.01;113;-142;-8692
15212;0.01;0.05;-1.00;0.01;113;-139;-8689
15231;0.01;0.05;-1.00;0.01;117;-135;-8690
15248;0.01;0.05;-1.00;0.01;114;-131;-8695
15265;0.01;0.05;-1.00;0.01;105;-129;-8696
15284;0.01;0.05;-1.00;0.01;105;-135;-8688
15301;0.01;0.05;-1.00;0.01;110;-136;-8685
15322;0.01;0.05;-1.00;0.01;107;-136;-8692
15341;0.01;0.05;-1.00;0.01;103;-135;-8688
15359;0.01;0.05;-1.00;0.01;102;-138;-8688
15375;0.01;0.05;-1.00;0.01;106;-139;-8688
15392;0.01;0.05;-1.00;0.01;110;-145;-8688
15412;0.01;0.05;-1.00;0.01;104;-146;-8686
15429;0.01;0.05;-1.00;0.01;102;-144;-8682
15446;0.01;0.05;-1.00;0.01;107;-144;-8678
15463;0.01;0.05;-1.00;0.01;114;-145;-8681
15483;0.01;0.05;-1.00;0.01;112;-146;-8676
15500;0.01;0.05;-1.00;0.01;107;-144;-8677
15516;0.01;0.05;-1.00;0.01;107;-146;-8677
15539;0.01;0.05;-1.00;0.01;108;-143;-8683
15557;0.01;0.05;-1.00;0.01;116;-140;-8691
15574;0.01;0.05;-1.00;0.01;112;-139;-8692
15590;0.01;0.05;-1.00;0.01;109;-137;-8693
15610;0.01;0.05;-1.00;0.01;105;-135;-8691
15628;0.01;0.05;-1.00;0.01;103;-135;-8693
15644;0.01;0.05;-1.00;0.01;107;-137;-8687
15661;0.01;0.05;-1.00;0.01;107;-135;-8689
15680;0.01;0.05;-1.00;0.01;107;-138;-8687
15699;0.01;0.05;-1.00;0.01;109;-141;-8694
15715;0.01;0.05;-1.00;0.01;-21885;-10590;98
15738;0.01;0.05;-1.00;0.01;100;-139;-8687
15761;0.01;0.05;-1.00;0.01;104;-137;-8691
15778;0.01;0.05;-1.00;0.01;105;-139;-8691
15795;0.01;0.05;-1.00;0.01;104;-134;-8686
15812;0.01;0.05;-1.00;0.01;101;-132;-8685
16836;0.01;0.05;-1.00;0.01;106;-140;-8699
16854;0.01;0.05;-1.00;0.01;110;-142;-8696
16870;0.01;0.05;-1.00;0.01;110;-145;-8695
16888;0.01;0.05;-1.00;0.01;109;-143;-8696
16907;0.01;0.05;-1.00;0.01;111;-143;-8693
16926;0.01;0.05;-1.00;0.01;111;-139;-8688
16944;0.01;0.05;-1.00;0.01;112;-141;-8687
16997;0.01;0.05;-1.00;0.01;114;-147;-8691
17019;0.01;0.05;-1.00;0.01;112;-146;-8694
17036;0.01;0.05;-1.00;0.01;117;-146;-8696
17052;0.01;0.05;-1.00;0.01;116;-141;-8697
17071;0.01;0.05;-1.00;0.01;111;-144;-8697
17090;0.01;0.05;-1.00;0.01;116;-143;-8690
17108;0.01;0.05;-1.00;0.01;111;-142;-8693
17124;0.01;0.05;-1.00;0.01;109;-142;-8691
17141;0.01;0.05;-1.00;0.01;111;-140;-8685
17161;0.01;0.05;-1.00;0.01;108;-139;-8686
17178;0.01;0.05;-1.00;0.01;103;-139;-8688
17195;0.01;0.05;-1.00;0.01;108;-143;-8683
17213;0.01;0.05;-1.00;0.01;108;-141;-8681
17235;0.01;0.05;-1.00;0.01;4251;27136;-28413
17257;0.01;0.05;-1.00;0.01;111;-137;-8704
17275;0.01;0.05;-1.00;0.01;107;-138;-8698
17292;0.01;0.05;-1.00;0.01;107;-138;-8697
17310;0.01;0.05;-1.00;0.01;109;-141;-8700
17328;0.01;0.05;-1.00;0.01;111;-140;-8699
17346;0.01;0.05;-1.00;0.01;109;-139;-8694
17364;0.01;0.05;-1.00;0.01;109;-138;-8693
17382;0.01;0.05;-1.00;0.01;107;-140;-8693
17399;0.01;0.05;-1.00;0.01;106;-140;-8700
17417;0.01;0.05;-1.00;0.01;101;-136;-8702
17435;0.01;0.05;-1.00;0.01;98;-136;-8702
17456;0.01;0.05;-1.00;0.01;104;-137;-8705
17475;0.01;0.05;-1.00;0.01;107;-138;-8709
17493;0.01;0.05;-1.00;0.01;104;-139;-8707
17509;0.01;0.05;-1.00;0.01;107;-142;-8694
17527;0.01;0.05;-1.00;0.01;110;-140;-8694
17546;0.01;0.05;-1.00;0.01;108;-139;-8695
17563;0.01;0.05;-1.00;0.01;108;-137;-8697
17581;0.01;0.05;-1.00;0.01;108;-141;-8694
17598;0.01;0.05;-1.00;0.01;109;-138;-8695
17618;0.01;0.05;-1.00;0.01;114;-135;-8698
17635;0.01;0.05;-1.00;0.01;115;-136;-8692
17651;0.01;0.05;-1.00;0.01;113;-133;-8693
17674;0.01;0.05;-1.00;0.01;112;-135;-8692
17692;0.01;0.05;-1.00;0.01;114;-141;-8693
17709;0.01;0.05;-1.00;0.01;113;-141;-8688
17725;0.01;0.05;-1.00;0.01;111;-139;-8689
17745;0.01;0.05;-1.00;0.01;114;-143;-8694
17764;0.01;0.05;-1.00;0.01;118;-138;-8699
17780;0.01;0.05;-1.00;0.01;115;-139;-8708
17806;0.01;0.05;-1.00;0.01;107;-145;-8693
17825;0.01;0.05;-1.00;0.01;111;-146;-8692
17844;0.01;0.05;-1.00;0.01;116;-142;-8690
17862;0.01;0.05;-1.00;0.01;111;-144;-8685
17884;0.01;0.05;-1.00;0.01;111;-143;-8684
17907;0.01;0.05;-1.00;0.01;110;-145;-8691
18146;0.01;0.05;-1.00;0.01;114;-136;-8690
18162;0.01;0.05;-1.00;0.01;120;-139;-8687
18180;0.01;0.05;-1.00;0.01;117;-137;-8683
18199;0.01;0.05;-1.00;0.01;114;-136;-8682
18217;0.01;0.05;-1.00;0.01;114;-137;-8682
18233;0.01;0.05;-1.00;0.01;115;-142;-8684
18251;0.01;0.05;-1.00;0.01;120;-142;-8684
18271;0.01;0.05;-1.00;0.01;116;-144;-8687
18288;0.01;0.05;-1.00;0.01;117;-142;-8689
18305;0.01;0.05;-1.00;0.01;114;-146;-8690
18327;0.01;0.05;-1.00;0.01;115;-149;-8691
18345;0.01;0.05;-1.00;0.01;119;-148;-8690
18362;0.01;0.05;-1.00;0.01;116;-149;-8699
18380;0.01;0.05;-1.00;0.01;109;-144;-8700
18398;0.01;0.05;-1.00;0.01;107;-140;-8703
18416;0.01;0.05;-1.00;0.01;111;-137;-8705
18434;0.01;0.05;-1.00;0.01;108;-135;-8698
18451;0.01;0.05;-1.00;0.01;106;-140;-8690
18470;0.01;0.05;-1.00;0.01;104;-144;-8688
18487;0.01;0.05;-1.00;0.01;108;-143;-8687
18504;0.01;0.05;-1.00;0.01;108;-143;-8693
18523;0.01;0.05;-1.00;0.01;107;-142;-8696
18543;0.01;0.05;-1.00;0.01;98;-141;-8703
18561;0.01;0.05;-1.00;0.01;103;-143;-8704
18580;0.01;0.05;-1.00;0.01;104;-141;-8705
18598;0.01;0.05;-1.00;0.01;107;-144;-8701
18614;0.01;0.05;-1.00;0.01;109;-142;-8698
18632;0.01;0.05;-1.00;0.01;112;-142;-8704
18652;0.01;0.05;-1.00;0.01;110;-142;-8702
18669;0.01;0.05;-1.00;0.01;113;-142;-8705
18696;0.01;0.05;-1.00;0.01;116;-141;-8700
18713;0.01;0.05;-1.00;0.01;113;-144;-8699
18733;0.01;0.05;-1.00;0.01;113;-145;-8696
18750;0.01;0.05;-1.00;0.01;109;-145;-8696
18770;0.01;0.05;-1.00;0.01;106;-142;-8695
18789;0.01;0.05;-1.00;0.01;105;-140;-8694
18808;0.01;0.05;-1.00;0.01;103;-140;-8694
18826;0.01;0.05;-1.00;0.01;106;-139;-8700
18843;0.01;0.05;-1.00;0.01;107;-136;-8697
18908;0.01;0.05;-1.00;0.01;109;-138;-8698
18925;0.01;0.05;-1.00;0.01;110;-138;-8701
18943;0.01;0.05;-1.00;0.01;108;-142;-8704
18959;0.01;0.05;-1.00;0.01;107;-141;-8707
18977;0.01;0.05;-1.00;0.01;105;-142;-8704
18996;0.01;0.05;-1.00;0.01;107;-143;-8701
19014;0.01;0.05;-1.00;0.01;108;-147;-8701
19034;0.01;0.05;-1.00;0.01;104;-148;-8699
19052;0.01;0.05;-1.00;0.01;108;-150;-8702
19072;0.01;0.05;-1.00;0.01;108;-151;-8701
19088;0.01;0.05;-1.00;0.01;109;-148;-8695
19104;0.01;0.05;-1.00;0.01;110;-146;-8691
19123;0.01;0.05;-1.00;0.01;107;-146;-8690
19140;0.01;0.05;-1.00;0.01;111;-145;-8692
19157;0.01;0.05;-1.00;0.01;111;-148;-8684
19175;0.13;-1.19;0.72;1.46;139;0;0
19196;0.01;0.05;-1.00;0.01;120;-146;-8687
19213;0.01;0.05;-1.00;0.01;117;-142;-8691
19229;0.01;0.05;-1.00;0.01;116;-141;-8698
19251;0.01;0.05;-1.00;0.01;111;-139;-8697
19269;0.01;0.05;-1.00;0.01;109;-140;-8695
19287;0.01;0.05;-1.00;0.01;110;-139;-8692
19304;0.01;0.05;-1.00;0.01;112;-138;-8693
19322;0.01;0.05;-1.00;0.01;111;-136;-8687
19340;0.01;0.05;-1.00;0.01;106;-136;-8686
19357;0.01;0.05;-1.00;0.01;106;-140;-8686
19375;0.01;0.05;-1.00;0.01;107;-141;-8689
19392;0.01;0.05;-1.00;0.01;102;-142;-8686
19411;0.01;0.05;-1.00;0.01;104;-143;-8681
19428;0.01;0.05;-1.00;0.01;105;-147;-8684
19445;0.01;0.05;-1.00;0.01;108;-146;-8687
19466;0.01;0.05;-1.00;0.01;109;-143;-8688
19484;0.01;0.05;-1.00;0.01;109;-142;-8691
19503;0.01;0.05;-1.00;0.01;105;-140;-8688
19520;0.01;0.05;-1.00;0.01;109;-141;-8691
19538;0.01;0.05;-1.00;0.01;111;-138;-8694
19555;0.01;0.05;-1.00;0.01;107;-139;-8694
19573;0.01;0.05;-1.00;0.01;102;-142;-8695
19592;0.01;0.05;-1.00;0.01;108;-144;-8697
19608;0.01;0.05;-1.00;0.01;108;-143;-8698
19626;0.01;0.05;-1.00;0.01;108;-143;-8702
19645;0.01;0.05;-1.00;0.01;106;-146;-8697
19662;0.01;0.05;-1.00;0.01;105;-144;-8698
19681;0.01;0.05;-1.00;0.01;108;-139;-8694
19700;0.01;0.05;-1.00;0.01;107;-140;-8697
19720;0.01;0.05;-1.00;0.01;109;-140;-8698
19745;0.01;0.05;-1.00;0.01;112;-136;-8691
19762;0.01;0.05;-1.00;0.01;113;-135;-8685
19780;0.01;0.05;-1.00;0.01;116;-135;-8686
19800;0.01;0.05;-1.00;0.01;113;-137;-8695
19816;0.01;0.05;-1.00;0.01;112;-141;-8696
19832;0.01;0.05;-1.00;0.01;110;-141;-8700
19852;0.01;0.05;-1.00;0.01;109;-146;-8702
19870;0.01;0.05;-1.00;0.01;113;-146;-8710
19887;0.01;0.05;-1.00;0.01;112;-145;-8709
19920;0.01;0.05;-1.00;0.01;112;-146;-8708
19940;0.01;0.05;-1.00;0.01;110;-148;-8705
19958;0.01;0.05;-1.00;0.01;112;-147;-8698
19978;0.01;0.05;-1.00;0.01;110;-146;-8701
21007;0.01;0.05;-1.00;0.01;106;-144;-8697
21026;0.01;0.05;-1.00;0.01;111;-142;-8691
21047;0.01;0.05;-1.00;0.01;108;-140;-8692
21066;0.01;0.05;-1.00;0.01;107;-145;-8689
21086;0.01;0.05;-1.00;0.01;105;-145;-8690
21106;0.01;0.05;-1.00;0.01;102;-143;-8690
21126;0.01;0.05;-1.00;0.01;100;-144;-8690
21145;0.01;0.05;-1.00;0.01;105;-143;-8689
21170;0.01;0.05;-1.00;0.01;106;-145;-8689
21188;0.01;0.05;-1.00;0.01;107;-139;-8690
21208;0.01;0.05;-1.00;0.01;108;-135;-8694
21229;0.01;0.05;-1.00;0.01;108;-135;-8698
21257;0.01;0.05;-1.00;0.01;115;-136;-8695
21275;0.01;0.05;-1.00;0.01;116;-139;-8686
21296;0.01;0.05;-1.00;0.01;109;-142;-8691
21316;0.01;0.05;-1.00;0.01;107;-140;-8691
21338;0.01;0.05;-1.00;0.01;105;-139;-8692
21357;0.01;0.05;-1.00;0.01;110;-138;-8696
21382;0.01;0.05;-1.00;0.01;110;-139;-8687
21402;0.01;0.05;-1.00;0.01;108;-138;-8687
21425;0.01;0.05;-1.00;0.01;110;-144;-8683
21443;0.01;0.05;-1.00;0.01;111;-144;-8691
21465;0.01;0.05;-1.00;0.01;112;-145;-8696
21485;0.01;0.05;-1.00;0.01;110;-143;-8697
21505;0.01;0.05;-1.00;0.01;113;-142;-8694
21523;0.01;0.05;-1.00;0.01;114;-139;-8688
21545;0.01;0.05;-1.00;0.01;114;-138;-8689
21565;0.01;0.05;-1.00;0.01;107;-140;-8686
21586;0.01;0.05;-1.00;0.01;109;-139;-8685
21605;0.01;0.05;-1.00;0.01;107;-139;-8683
21675;0.01;0.05;-1.00;0.01;27284;7719;-15369
21697;0.01;0.05;-1.00;0.01;116;-141;-8696
21718;0.01;0.05;-1.00;0.01;113;-140;-8694
21738;0.01;0.05;-1.00;0.01;109;-140;-8691
21760;0.01;0.05;-1.00;0.01;107;-139;-8691
21779;0.01;0.05;-1.00;0.01;104;-139;-8694
21798;0.01;0.05;-1.00;0.01;106;-138;-8694
21818;0.01;0.05;-1.00;0.01;107;-135;-8694
21840;0.01;0.05;-1.00;0.01;110;-136;-8697
21859;0.01;0.05;-1.00;0.01;111;-138;-8694
21877;0.01;0.05;-1.00;0.01;110;-135;-8698
21898;0.01;0.05;-1.00;0.01;108;-134;-8700
21918;0.01;0.05;-1.00;0.01;107;-133;-8693
21941;0.01;0.05;-1.00;0.01;109;-133;-8693
21961;0.01;0.05;-1.00;0.01;104;-135;-8702
21982;0.01;0.05;-1.00;0.01;99;-136;-8698
22001;0.01;0.05;-1.00;0.01;105;-137;-8698
22022;0.01;0.05;-1.00;0.01;107;-140;-8695
22041;0.01;0.05;-1.00;0.01;105;-139;-8694
22062;0.01;0.05;-1.00;0.01;108;-142;-8699
22081;0.01;0.05;-1.00;0.01;110;-142;-8700
22102;0.01;0.05;-1.00;0.01;107;-140;-8698
22121;0.01;0.05;-1.00;0.01;110;-136;-8700
22142;0.01;0.05;-1.00;0.01;108;-137;-8698
22161;0.01;0.05;-1.00;0.01;111;-137;-8695
22197;0.01;0.05;-1.00;0.01;104;-143;-8692
22216;0.01;0.05;-1.00;0.01;102;-143;-8693
22236;0.01;0.05;-1.00;0.01;103;-142;-8694
22255;0.01;0.05;-1.00;0.01;105;-143;-8690
22277;0.01;0.05;-1.00;0.01;105;-141;-8690
22297;0.01;0.05;-1.00;0.01;108;-141;-8686
22316;0.01;0.05;-1.00;0.01;112;-143;-8691
22336;0.01;0.05;-1.00;0.01;106;-144;-8699
22357;0.01;0.05;-1.00;0.01;109;-142;-8697
22377;0.01;0.05;-1.00;0.01;108;-142;-8695
22396;0.01;0.05;-1.00;0.01;110;-139;-8693
22416;0.01;0.05;-1.00;0.01;106;-137;-8689
22442;0.01;0.05;-1.00;0.01;102;-140;-8686
22460;0.01;0.05;-1.00;0.01;104;-138;-8684
22478;0.01;0.05;-1.00;0.01;105;-141;-8686
22500;0.01;0.05;-1.00;0.01;107;-139;-8692
22522;0.01;0.05;-1.00;0.01;110;-140;-8691
22540;0.01;0.05;-1.00;0.01;117;-141;-8698
22558;0.01;0.05;-1.00;0.01;116;-142;-8693
22580;0.01;0.05;-1.00;0.01;111;-142;-8700
22601;0.01;0.05;-1.00;0.01;109;-140;-8698
22620;0.01;0.05;-1.00;0.01;104;-142;-8694
22639;0.01;0.05;-1.00;0.01;104;-141;-8691
22661;0.01;0.05;-1.00;0.01;107;-139;-8691
22686;0.01;0.05;-1.00;0.01;105;-140;-8692
22705;0.01;0.05;-1.00;0.01;106;-144;-8689
22725;0.01;0.05;-1.00;0.01;105;-146;-8688
22747;0.01;0.05;-1.00;0.01;109;-146;-8696
22766;0.01;0.05;-1.00;0.01;110;-141;-8694
22785;0.01;0.05;-1.00;0.01;113;-139;-8697
22805;0.01;0.05;-1.00;0.01;117;-139;-8700
22827;0.01;0.05;-1.00;0.01;117;-133;-8704
22846;0.01;0.05;-1.00;0.01;111;-134;-8702
22865;0.01;0.05;-1.00;0.01;109;-137;-8693
22885;0.01;0.05;-1.00;0.01;106;-138;-8692
22907;0.01;0.05;-1.00;0.01;103;-142;-8694
22929;0.01;0.05;-1.00;0.01;110;-143;-8694
22950;0.01;0.05;-1.00;0.01;113;-140;-8698
22969;0.01;0.05;-1.00;0.01;112;-138;-8697
22989;0.01;0.05;-1.00;0.01;112;-140;-8702
23009;0.01;0.05;-1.00;0.01;112;-141;-8703
23029;0.01;0.05;-1.00;0.01;108;-142;-8701
23049;0.01;0.05;-1.00;0.01;111;-147;-8697
23069;0.01;0.05;-1.00;0.01;106;-148;-8698
23090;0.01;0.05;-1.00;0.01;105;-148;-8692
23109;0.01;0.05;-1.00;0.01;106;-147;-8693
23130;0.01;0.05;-1.00;0.01;105;-147;-8697
23149;0.01;0.05;-1.00;0.01;109;-145;-8697
23176;0.01;0.05;-1.00;0.01;98;-135;-8690
23196;0.01;0.05;-1.00;0.01;99;-133;-8693
23215;0.01;0.05;-1.00;0.01;105;-133;-8691
23235;0.01;0.05;-1.00;0.01;108;-136;-8696
23257;0.01;0.05;-1.00;0.01;98;-137;-8688
23276;0.01;0.05;-1.00;0.01;97;-137;-8686
23295;0.01;0.05;-1.00;0.01;103;-138;-8687
23315;0.01;0.05;-1.00;0.01;108;-140;-8677
23337;0.01;0.05;-1.00;0.01;104;-140;-8679
23356;0.01;0.05;-1.00;0.01;101;-138;-8681
23374;0.01;0.05;-1.00;0.01;103;-139;-8679
23395;0.01;0.05;-1.00;0.01;104;-139;-8686
23421;0.01;0.05;-1.00;0.01;109;-139;-8687
23440;0.01;0.05;-1.00;0.01;109;-141;-8693
23461;0.01;0.05;-1.00;0.01;109;-141;-8693
23519;0.01;0.05;-1.00;0.01;110;-141;-8693
23539;0.01;0.05;-1.00;0.01;112;-142;-8698
23558;0.01;0.05;-1.00;0.01;112;-142;-8704
23576;0.01;0.05;-1.00;0.01;110;-143;-8703
23598;0.01;0.05;-1.00;0.01;112;-142;-8699
23626;0.01;0.05;-1.00;0.01;109;-138;-8685
23645;0.01;0.05;-1.00;0.01;110;-139;-8685
23663;0.01;0.05;-1.00;0.01;114;-137;-8690
23685;0.01;0.05;-1.00;0.01;118;-141;-8683
23709;0.01;0.05;-1.00;0.01;120;-142;-8685
23728;0.01;0.05;-1.00;0.01;115;-142;-8688
23748;0.01;0.05;-1.00;0.01;112;-141;-8694
23769;0.01;0.05;-1.00;0.01;110;-142;-8698
23789;0.01;0.05;-1.00;0.01;110;-146;-8698
23808;0.01;0.05;-1.00;0.01;109;-146;-8701
23828;0.01;0.05;-1.00;0.01;111;-144;-8702
23849;0.01;0.05;-1.00;0.01;105;-142;-8702
23869;0.01;0.05;-1.00;0.01;106;-142;-8701
23889;0.01;0.05;-1.00;0.01;107;-141;-8697
23910;0.01;0.05;-1.00;0.01;111;-140;-8693
23936;0.01;0.05;-1.00;0.01;113;-138;-8694
23957;0.01;0.05;-1.00;0.01;111;-135;-8694
23977;0.01;0.05;-1.00;0.01;113;-133;-8691
23997;0.01;0.05;-1.00;0.01;116;-132;-8692
24017;0.01;0.05;-1.00;0.01;118;-135;-8690
24037;0.01;0.05;-1.00;0.01;116;-139;-8694
24056;0.01;0.05;-1.00;0.01;117;-137;-8695
24075;0.01;0.05;-1.00;0.01;116;-137;-8692
24095;0.12;-0.40;1.43;0.11;136;-1;0
24126;0.01;0.05;-1.00;0.01;98;-142;-8698
24146;0.01;0.05;-1.00;0.01;100;-143;-8702
24164;0.01;0.05;-1.00;0.01;104;-145;-8701
24184;0.01;0.05;-1.00;0.01;109;-143;-8703
24209;0.01;0.05;-1.00;0.01;114;-141;-8700
24229;0.01;0.05;-1.00;0.01;111;-142;-8700
24247;0.01;0.05;-1.00;0.01;108;-142;-8696
24268;0.01;0.05;-1.00;0.01;106;-144;-8701
25296;0.01;0.05;-1.00;0.01;112;-145;-8696
25314;0.01;0.05;-1.00;0.01;116;-146;-8703
25332;0.01;0.05;-1.00;0.01;112;-145;-8704
25354;0.01;0.05;-1.00;0.01;113;-146;-8701
25374;0.01;0.05;-1.00;0.01;113;-145;-8695
25394;0.01;0.05;-1.00;0.01;108;-145;-8695
25412;0.01;0.05;-1.00;0.01;101;-140;-8696
25434;0.01;0.05;-1.00;0.01;102;-136;-8698
25457;0.01;0.05;-1.00;0.01;105;-137;-8700
25476;0.01;0.05;-1.00;0.01;107;-135;-8697
25496;0.01;0.05;-1.00;0.01;111;-137;-8696
25517;0.01;0.05;-1.00;0.01;113;-139;-8696
25537;0.01;0.05;-1.00;0.01;118;-143;-8700
25556;0.01;0.05;-1.00;0.01;117;-143;-8695
25576;0.01;0.05;-1.00;0.01;112;-139;-8695
25597;0.01;0.05;-1.00;0.01;109;-145;-8690
25625;0.01;0.05;-1.00;0.01;110;-137;-8703
25644;0.01;0.05;-1.00;0.01;111;-137;-8702
25664;0.01;0.05;-1.00;0.01;111;-141;-8705
25685;0.01;0.05;-1.00;0.01;109;-142;-8700
25707;0.01;0.05;-1.00;0.01;113;-144;-8698
25728;0.01;0.05;-1.00;0.01;113;-147;-8695
25747;0.01;0.05;-1.00;0.01;113;-143;-8695
25768;0.01;0.05;-1.00;0.01;112;-146;-8695
25787;0.01;0.05;-1.00;0.01;114;-148;-8689
25808;0.01;0.05;-1.00;0.01;109;-148;-8691
25827;0.01;0.05;-1.00;0.01;107;-147;-8698
25847;0.01;0.05;-1.00;0.01;109;-143;-8700
25867;0.01;0.05;-1.00;0.01;109;-142;-8701
25887;0.01;0.05;-1.00;0.01;107;-143;-8695
25907;0.01;0.05;-1.00;0.01;105;-139;-8688
25926;0.01;0.05;-1.00;0.01;106;-141;-8687
25951;0.01;0.05;-1.00;0.01;111;-139;-8686
